id;word;polarity;joy;fear;sadness;anger;surprise;disgust
640;fier;positive;0;0;0;0;0;0
641;fiévreux;negative;0;1;0;0;0;0
642;figuratif;positive;0;0;0;0;0;0
643;filandreux;negative;0;0;0;0;0;1
644;fin;negative;0;1;1;0;0;0
645;flatteur;positive;1;0;0;0;0;0
646;flot;negative;0;1;0;0;1;0
647;folle|fou;negative;0;1;0;1;1;1
648;folle|fou de joie;positive;1;0;0;0;0;0
649;folle|fou furieux;negative;0;1;0;1;0;1
650;fonceur;positive;0;0;0;0;0;0
651;fonctionnel;positive;0;0;0;0;0;0
652;fondateur;positive;0;0;0;0;0;0
653;forcer;negative;0;1;0;0;0;0
654;forcément;positive;0;0;0;0;0;0
655;foreur;negative;0;1;0;1;0;0
656;formatif;positive;0;0;0;0;0;0
657;formateur;positive;0;0;0;0;0;0
658;forme;positive;0;0;0;0;0;0
659;fort;positive;0;0;0;0;0;0
660;forteresse;positive;0;0;0;0;0;0
661;fouillis;negative;0;0;0;1;0;1
662;fouineur;negative;0;0;0;1;0;1
663;fourgonnette;positive;0;0;0;0;0;0
664;fragmenter;negative;0;0;1;0;0;0
665;franc;positive;0;0;0;0;1;0
666;fraternel;positive;0;0;0;0;0;0
667;frauduleux;negative;0;0;0;1;0;1
668;frimeur;negative;0;0;0;1;0;0
669;frisson;negative;0;1;0;0;0;0
670;froid;negative;0;0;1;1;0;0
671;fructueux;positive;1;0;0;0;0;0
672;fruit de l imagination;positive;0;0;0;0;0;0
673;fugitif;negative;0;1;1;1;0;1
674;fugueur;negative;0;1;1;0;0;0
675;fumeur|fumeuse;negative;0;0;0;0;0;1
676;furie;negative;0;1;1;1;0;0
677;furieux;negative;0;0;0;1;0;1
678;furtif;negative;0;1;0;0;1;0
679;futé;negative;1;0;0;0;0;0
680;gadoue;negative;0;0;0;0;0;1
681;gagnant;positive;0;0;0;0;1;0
682;gain;positive;0;0;0;0;1;0
683;gamin;positive;0;0;0;1;0;0
684;garant;positive;0;0;0;0;0;0
685;gardien;positive;0;0;0;0;0;0
686;garnement;negative;0;0;0;1;0;0
687;gaspilleur;negative;0;0;1;1;0;1
688;gazouillis;positive;1;0;0;0;0;0
689;géant;negative;0;1;0;0;0;1
690;gélatineux;negative;0;0;0;0;0;1
691;gemme;positive;1;0;0;0;0;0
692;gêner;negative;0;1;0;0;0;0
693;généraliser;positive;0;0;0;0;0;0
694;générateur|génératrice;positive;0;0;0;0;0;0
695;généreux;positive;0;0;0;0;0;0
696;genre;positive;0;0;0;0;0;0
697;girond;positive;0;0;0;0;0;0
698;gitan;negative;0;0;0;0;0;1
699;glaçage;positive;0;0;0;0;0;0
700;glauque;negative;0;1;1;0;0;1
701;globalité;positive;0;0;0;0;0;0
702;glume;positive;0;0;0;0;0;0
703;gousse;positive;0;0;0;0;0;0
704;gracieux;positive;0;0;0;0;0;0
705;graduel;positive;0;0;0;0;0;0
706;grain;positive;0;0;0;0;0;0
707;graisseur|graisseux;negative;0;0;0;0;0;1
708;grand salle;positive;0;0;0;0;0;0
709;granuleux;negative;0;0;0;0;0;1
710;gras;negative;0;0;0;0;0;1
711;gravats;negative;0;1;1;0;0;0
712;graveleux;negative;0;0;0;0;0;1
713;graveur;positive;0;0;0;0;0;0
714;grincheux;negative;0;0;1;1;0;0
715;grisonner;negative;0;0;1;0;0;1
716;grizzly;negative;0;1;0;0;0;0
717;grossier;negative;0;0;0;0;0;1
718;grossièreté;negative;0;0;0;1;0;1
719;guenille;negative;0;0;1;0;0;1
720;guérissable;positive;0;0;0;0;0;0
721;guerrier;negative;0;1;0;1;0;0
722;habitant;positive;0;0;0;0;0;0
723;habit;positive;0;0;0;0;0;0
724;habituer;positive;0;0;0;0;0;0
725;habituel;positive;0;0;0;0;0;0
726;haillon;negative;0;0;1;0;0;1
727;haine;negative;0;0;0;1;0;1
728;handicaper;negative;0;1;1;0;0;0
729;hanter;negative;0;1;1;0;0;0
730;harmonieux;positive;0;0;0;0;0;0
731;harnachement;negative;0;1;1;0;0;0
732;hâtif;negative;0;0;0;1;0;0
733;haut;negative;0;0;0;0;0;0
734;herbeux;negative;0;0;0;0;0;0
735;héritage;positive;0;0;0;0;0;0
736;heureux;positive;1;0;0;0;0;0
737;hideux;negative;0;1;1;0;0;1
738;historien;positive;0;0;0;0;0;0
739;homosexuel;negative;0;1;0;0;0;0
740;honteux;negative;0;1;1;1;0;1
741;horrible;negative;0;1;0;0;0;1
742;hors pair;positive;0;1;0;0;0;0
743;hostilité;negative;0;0;0;1;0;1
744;houleux;negative;0;1;0;1;0;0
745;hystérique;negative;0;1;0;1;0;0
746;idiot;negative;0;0;0;1;0;1
747;ignifuger;positive;0;0;0;0;0;0
748;illettré;negative;0;0;1;0;0;1
749;illimiter;positive;0;0;0;0;0;0
750;illustre;positive;0;0;0;0;0;0
751;imaginatif|imaginative;positive;0;0;0;0;0;0
752;imbécile;negative;0;0;0;1;0;1
753;imitateur;negative;0;0;0;1;0;1
754;immaculé;positive;0;0;0;0;0;0
755;immatériel;negative;0;0;1;0;0;0
756;immense;positive;0;0;0;0;0;0
757;immigrant;negative;0;1;1;0;0;0
758;immigrer;negative;0;1;1;0;0;0
759;immonde;negative;0;1;1;1;0;1
760;immortel|immortelle;positive;0;0;0;0;0;0
761;impensable;negative;0;1;0;0;0;1
762;impératif;negative;0;0;0;0;0;0
763;impersonnel;negative;0;0;1;0;0;0
764;impitoyable;negative;0;1;0;1;0;0
765;importun;negative;0;0;0;1;0;1
766;imprécis;negative;0;1;1;0;0;0
767;imprévu;negative;0;0;0;0;1;0
768;improductif;negative;0;0;1;1;0;0
769;inactif;negative;0;0;1;0;0;0
770;inadéquat;negative;0;0;1;0;0;0
771;inattendu;negative;0;0;0;0;1;0
772;inattention;negative;0;1;1;0;0;0
773;incalculable;negative;0;0;0;0;0;0
774;incendie criminel;negative;0;1;0;1;0;0
775;incendie de forêt;negative;0;1;1;0;1;0
776;incestueux;negative;0;1;1;0;0;1
777;incisive;negative;0;0;1;1;0;0
778;inclure;positive;0;0;0;0;0;0
779;incohérent;negative;0;1;0;0;0;0
780;incomparable;positive;0;0;0;0;0;0
781;incompétent;negative;0;0;1;0;0;0
782;incompréhensible;negative;0;0;1;0;0;0
783;inconcevable;negative;0;1;0;1;0;1
784;inconnu|inconnue;negative;0;1;0;0;0;0
785;inconscient;negative;0;1;0;0;0;0
786;inconvenance;negative;0;0;0;1;0;1
787;indécent;negative;0;0;0;0;0;1
788;indic;negative;0;0;0;0;0;0
789;indication;positive;0;0;0;0;0;0
790;indicatif;positive;0;0;0;0;0;0
791;indigent;negative;0;1;1;0;0;0
792;indiscret;negative;0;0;0;1;0;1
793;indompté;negative;0;0;0;1;0;0
794;industrie de le pêche;positive;0;0;0;0;0;0
795;industrieux;positive;0;0;0;0;0;0
796;inébranlable;positive;0;0;0;0;0;0
797;inéluctable;negative;0;1;1;0;0;0
798;inexplicable;negative;0;0;1;0;0;0
799;inextensible;negative;0;0;0;0;0;0
800;infâme;negative;0;1;1;1;1;1
801;infect;negative;0;1;0;1;0;1
802;infectieux;negative;0;1;1;0;0;1
803;inférieur;negative;0;1;1;1;0;0
804;infertile;negative;0;0;1;0;0;0
805;infiltration;negative;0;0;0;0;0;1
806;inflexible;negative;0;0;0;1;0;0
807;influençable;negative;0;0;0;0;0;0
808;informateur;positive;0;0;0;0;0;0
809;infraction;negative;0;1;1;1;0;1
810;ingénieux;positive;0;0;0;0;0;0
811;inhabituel;negative;0;0;0;0;1;0
812;inhospitalier;negative;0;1;1;0;0;0
813;initiateur;positive;0;0;0;0;0;0
814;initier;positive;0;0;0;0;0;0
815;injustifiable;negative;0;0;1;1;0;1
816;innocent;positive;0;0;0;0;0;0
817;inoffensif;positive;0;0;0;0;0;0
818;inquiet;negative;0;1;1;0;0;0
819;inquisiteur;negative;0;1;1;1;1;0
820;insensible;negative;0;0;1;0;0;1
821;insidieux;negative;0;1;0;1;0;1
822;insolite;negative;0;0;0;0;1;0
823;insouciant;negative;0;0;1;1;0;1
824;insoutenable;negative;0;1;1;0;0;1
825;inspecteur;positive;0;0;0;0;0;0
826;instinctif;positive;0;1;0;1;0;1
827;instructif;positive;0;0;0;0;0;0
828;instructrice;positive;0;0;0;0;0;0
829;instruire;positive;0;0;0;0;0;0
830;insurger;negative;0;0;0;1;0;0
831;intellectuel;positive;0;0;0;0;0;0
832;intenter un procès à;negative;0;0;1;1;0;0
833;intentionnel;negative;0;0;0;1;0;0
834;interminable;negative;0;1;1;1;0;0
835;interrogateur;negative;0;1;0;0;0;0
836;interrompre;negative;0;0;1;1;1;0
837;interruption;negative;0;0;1;0;1;0
838;intervieweur;positive;0;1;0;0;0;0
839;intime;positive;0;0;0;0;0;0
840;introductif;positive;0;0;0;0;0;0
841;introspectif;positive;0;0;0;0;0;0
842;introverti;negative;0;1;1;0;0;0
843;intrus;negative;0;1;0;1;1;0
844;intrusion;negative;0;1;1;1;1;0
845;intrusif;negative;0;1;0;1;1;1
846;intuitif;positive;0;0;0;0;0;0
847;inutilisé;negative;0;0;1;0;0;0
848;invariable;positive;0;0;0;0;0;0
849;inventif;positive;1;0;0;0;0;0
850;inventeur;positive;0;0;0;0;0;0
851;investigateur;positive;0;0;0;0;0;0
852;irrationnel;negative;0;1;0;0;0;1
853;irréel;negative;0;1;1;0;1;0
854;irréfléchi;negative;0;1;0;1;1;0
855;irrégulier;negative;0;1;1;1;0;0
856;irrespectueux;negative;0;1;1;1;0;1
857;irrévérencieux;negative;0;0;0;1;0;1
858;isoler;negative;0;0;1;0;0;0
859;itératif;positive;0;0;0;0;0;0
860;jadis;positive;0;0;0;0;0;0
861;jappement;negative;0;1;0;1;1;0
862;jeter;negative;0;1;0;1;0;0
863;jeu de hasard;positive;0;0;0;0;0;0
864;joaillier;positive;0;0;0;0;0;0
865;jovial;positive;1;0;0;0;0;0
866;joyeux;positive;0;0;0;0;1;0
867;joyeusement;positive;1;0;0;0;0;0
868;judicieux;positive;0;0;0;0;0;0
869;jumelle;positive;0;0;0;0;0;0
870;kidnapper;negative;0;1;1;1;1;0
871;le plus intime;positive;0;0;0;0;0;0
872;le plus secret;positive;0;0;0;0;0;0
873;laborieux;negative;0;0;1;0;0;0
874;laineur|laineuse;positive;0;0;0;0;0;0
875;laisser sans surveillance;negative;0;1;1;0;0;0
876;laiterie;positive;0;0;0;0;0;0
877;laiteux;positive;0;0;0;0;0;0
878;lame;positive;0;1;0;0;0;0
879;lamelle;positive;0;0;0;0;0;0
880;lamentable;negative;0;1;1;1;0;1
881;lascif;negative;0;0;0;0;0;1
882;las;negative;0;0;1;0;0;0
883;latéral;positive;0;0;0;0;0;0
884;latéralement;negative;0;0;0;0;0;0
885;lauréat;positive;0;0;0;0;0;0
886;laxatif;negative;0;1;0;0;0;1
887;léger;positive;0;0;0;0;0;0
888;législatif;positive;0;0;0;0;0;0
889;législateur;positive;0;0;0;0;0;0
890;leurre;negative;0;1;0;0;1;0
891;libéral;positive;0;0;0;0;0;0
892;libidineux;positive;1;0;0;0;0;0
893;licenciement;negative;0;1;1;1;0;0
894;ligneux;positive;0;0;0;0;0;0
895;limitatif;negative;0;1;1;0;0;0
896;limite;negative;0;0;0;0;0;0
897;limitrophe;positive;0;0;0;0;0;0
898;lit de bébé;positive;0;0;0;0;0;0
899;lit cage;positive;0;0;0;0;0;0
900;litigieux;negative;0;1;0;1;0;1
901;locution;positive;0;0;0;0;0;0
902;locuteur;positive;0;0;0;0;0;0
903;logement;positive;0;0;0;0;0;0
904;longue;positive;0;0;0;0;0;0
905;louable;positive;0;0;0;0;1;0
906;lourd;negative;0;0;1;1;0;0
907;loyal;positive;0;0;0;0;0;0
908;loyauté;positive;0;0;0;0;0;0
909;lucratif;positive;1;0;0;0;0;0
910;lueur vacillant;negative;0;1;0;0;1;0
911;lumière éblouissant;negative;0;1;0;1;0;0
912;lumineux;positive;1;0;0;0;0;0
913;lunatique;negative;0;0;0;0;1;0
914;lustrer;positive;0;0;0;0;0;0
915;lutteur;negative;0;1;0;1;0;0
916;luxueux;positive;1;0;0;0;0;0
917;magicien;positive;0;0;0;0;1;0
918;magnitude;positive;0;0;0;0;0;0
919;maîtrise;positive;0;0;0;0;1;0
920;majesté;positive;1;0;0;0;0;0
921;majestueux;positive;0;0;0;0;1;0
922;malade;negative;0;1;1;0;0;0
923;maladif;negative;0;0;1;0;0;1
924;maladroit;negative;0;1;0;0;0;1
925;malavisé;negative;0;0;0;0;0;1
926;malchanceux;negative;0;1;1;1;0;1
927;malheureux;negative;0;0;1;1;0;1
928;maligne;negative;0;1;1;1;0;0
929;malléable;positive;0;0;0;0;0;0
930;malpropre;negative;0;0;0;0;0;1
931;malveillant;negative;0;0;0;1;0;0
932;maniable;positive;0;0;0;0;0;0
933;manière;negative;0;0;0;1;0;1
934;manifestant;positive;0;0;0;0;0;0
935;manifeste;positive;0;1;0;0;0;0
936;manuelle;positive;0;0;0;0;0;0
937;marais;negative;0;1;0;0;0;1
938;marchand;positive;0;0;0;0;0;0
939;marchand de fruit et légume;positive;0;0;0;0;0;0
940;marcheur;positive;0;0;0;0;0;0
941;marécage;negative;0;1;1;0;0;1
942;marécageux;negative;0;1;0;0;0;1
943;marginal;negative;0;0;1;0;0;0
944;marieur;positive;0;0;0;0;0;0
945;marinade;negative;0;1;0;0;0;0
946;marmonner;negative;0;1;1;1;0;0
947;martyr|martyre;negative;0;1;1;0;0;0
948;masculinité;positive;0;0;0;0;0;0
949;matelas;positive;0;0;0;0;0;0
950;matelassage;positive;0;0;0;0;0;0
951;matériel;positive;0;0;0;0;0;0
952;maternel;positive;0;0;0;0;0;0
953;mathématicien;positive;0;0;0;0;0;0
954;matière visqueux;negative;0;0;0;0;0;1
955;maudire;negative;0;0;0;1;0;0
956;maussade;negative;0;1;1;0;0;0
957;maximum;positive;0;0;0;0;0;0
958;mec;negative;0;0;0;0;0;0
959;mécanicien;positive;0;0;0;0;0;0
960;mécanisme;positive;0;0;0;0;0;0
961;méconnaître;negative;0;0;1;0;0;0
962;médiateur|médiatrice;positive;0;0;0;0;0;0
963;méditerranéen;positive;0;0;0;0;0;0
964;mélancolique;negative;0;0;1;0;0;0
965;mélanger;positive;0;0;0;0;0;0
966;mélodieux;positive;0;0;0;0;0;0
967;mendiant;negative;0;0;1;0;0;0
968;menstruation;negative;0;0;0;0;0;0
969;menstruel;positive;0;0;0;0;0;0
970;menteur;negative;0;0;0;1;0;1
971;menu;positive;0;0;0;0;0;0
972;méprendre;negative;0;0;0;1;0;1
973;méprisable;negative;0;0;0;1;0;1
974;mercuriel;negative;0;1;0;1;1;0
975;mériter;positive;0;0;0;0;0;0
976;merveilleux;positive;0;0;0;0;1;0
977;messager;positive;0;0;0;0;0;0
978;méticuleux;negative;0;1;1;0;0;1
979;métier;positive;0;0;0;0;0;0
980;mettre en liberté conditionnel;positive;0;0;0;0;0;0
981;meulage;negative;0;0;0;1;0;1
982;meurtrier|meurtrière;negative;0;1;1;1;1;1
983;militant;negative;0;0;0;1;0;0
984;mince;negative;0;1;1;0;0;0
985;miniature;negative;0;1;1;0;0;0
986;ministériel;positive;0;0;0;0;0;0
987;minuscule;positive;0;0;1;0;0;0
988;minutieux;positive;0;0;0;0;0;0
989;miraculeux;positive;0;0;0;0;1;0
990;miséricordieux;positive;1;0;0;0;0;0
991;mixture;negative;0;0;0;0;0;1
992;modèle;positive;0;0;0;0;0;0
993;modérateur;positive;0;0;0;0;0;0
994;modérer;positive;0;0;0;0;0;0
995;modeste;positive;0;0;1;0;0;0
996;mou;negative;0;0;1;0;0;1
997;montagneux;positive;0;0;0;0;0;0
998;monter;positive;0;0;0;0;0;0
999;moqueur;negative;0;0;1;1;0;1
1000;morne;negative;0;0;1;0;0;0
1001;morose;negative;0;0;1;0;0;0
1002;mortel;negative;0;1;1;1;0;1
1003;motocross;negative;0;1;0;1;0;0
1004;mouchard;negative;0;0;0;1;0;0
1005;mouffette;negative;0;0;0;0;0;1
1006;mousse;negative;0;0;0;0;0;1
1007;mousseux;negative;0;0;0;0;0;1
1008;mouvement;positive;0;0;0;0;0;0
1009;moyenne;positive;0;0;0;0;0;0
1010;muet|muette;negative;0;1;1;0;1;0
1011;mugissement;negative;0;1;1;1;0;0
1012;musicien;positive;0;0;0;0;0;0
1013;mutuel;positive;0;0;0;0;0;0
1014;mystérieux;negative;0;1;0;0;1;0
1015;nain;negative;0;0;0;0;0;0
1016;narquois;negative;0;0;0;1;0;1
1017;narrateur;positive;0;0;0;0;0;0
1018;nauséeux;negative;0;0;1;0;0;1
1019;navigateur;positive;0;0;0;0;0;0
1020;nébuleuse;negative;0;1;0;0;0;0
1021;négociant;positive;0;0;0;0;0;0
1022;négociateur;positive;0;0;0;0;0;0
1023;négresse;negative;0;0;0;1;0;0
1024;neigeux;positive;0;0;0;0;0;0
1025;néné;negative;0;0;0;0;0;0
1026;nerveux;positive;0;0;0;0;1;0
1027;nette;positive;0;0;0;0;0;0
1028;névrosé;negative;0;1;1;0;0;1
1029;nichon;negative;0;0;0;0;0;0
1030;noble;negative;0;0;0;0;0;0
1031;nocif;negative;0;1;1;1;0;1
1032;nominée;positive;0;0;0;0;0;0
1033;nommer;positive;0;0;0;0;0;0
1034;non contraindre;positive;0;0;0;0;0;0
1035;non divulguer;negative;0;1;0;0;0;0
1036;non immatriculer;negative;0;1;1;0;0;0
1037;non officiel;negative;0;1;0;0;0;0
1038;non organique;negative;0;0;0;0;0;0
1039;non souhaiter;negative;0;0;1;0;0;0
1040;non surveiller;negative;0;1;0;0;1;0
1041;non tacher;positive;0;0;0;0;0;0
1042;non valider;negative;0;0;0;0;0;1
1043;non résident;negative;0;0;0;0;0;0
1044;nonchalamment;positive;1;0;0;0;0;0
1045;nonchalant;negative;1;0;0;0;0;0
1046;nonne;positive;0;0;0;0;0;0
1047;normatif;positive;0;0;0;0;0;0
1048;notionnel;negative;0;0;0;0;0;0
1049;notoriété;positive;0;0;0;0;0;0
1050;nouveau;positive;0;0;0;0;0;0
1051;nouveau venu|venue;positive;0;1;0;0;1;0
1052;nuageux;negative;0;0;1;0;0;0
1053;nuisible;negative;0;1;1;1;0;1
1054;nul;negative;0;1;1;0;0;1
1055;nutritif;positive;0;0;0;0;0;0
1056;objectif;positive;0;0;0;0;0;0
1057;obligatoire;positive;0;0;0;0;0;0
1058;obliger;negative;0;1;0;0;0;0
1059;obscénité;negative;0;0;0;1;0;1
1060;obséquieux;negative;0;1;1;1;0;1
1061;observateur;positive;0;0;0;0;0;0
1062;obstétricien;positive;0;0;0;0;0;0
1063;occasion;positive;0;0;0;0;1;0
1064;occasionnel;positive;0;0;0;0;1;0
1065;occupant;positive;0;0;0;0;0;0
1066;odieux;negative;0;1;1;1;0;1
1067;odorer;positive;0;0;0;0;0;0
1068;offense;negative;0;1;1;1;1;1
1069;officiant;positive;1;0;0;0;0;0
1070;officieux;negative;0;1;0;0;0;0
1071;oisif;negative;0;0;1;0;0;1
1072;onctuosité;positive;0;0;0;0;0;0
1073;onéreux;negative;0;0;1;0;0;0
1074;onguent;positive;0;0;0;0;0;0
1075;opérationnel;positive;0;0;0;0;0;0
1076;opérateur;positive;0;0;0;0;0;0
1077;opportun;positive;1;0;0;0;0;0
1078;opposable;negative;0;1;0;1;0;1
1079;oppressif;negative;0;1;1;1;0;1
1080;optionnel;positive;0;0;0;0;0;0
1081;orageux;negative;0;1;0;1;0;0
1082;orateur;positive;0;0;0;0;0;0
1083;ordinaire;negative;0;0;1;0;0;0
1084;organisation;positive;0;0;0;0;0;0
1085;organisateur;positive;0;0;0;0;0;0
1086;orgueilleux;negative;0;0;0;1;0;1
1087;orphelin|orpheline;negative;0;1;1;0;0;0
1088;ottoman|ottomane;positive;0;0;0;0;0;0
1089;oublieur;negative;0;1;1;0;0;0
1090;ouvrier;positive;0;0;0;0;0;0
1091;pâlir;negative;0;0;1;0;0;0
1092;palissade;positive;0;0;0;0;0;0
1093;paquet;positive;0;0;0;0;0;0
1094;par intérim;positive;0;0;0;0;0;0
1095;par mégarde;negative;0;1;1;0;1;0
1096;paresseux;negative;0;0;1;0;0;1
1097;parieur;negative;0;1;0;0;1;0
1098;parmi;positive;0;0;0;0;0;0
1099;part;positive;0;0;0;0;0;0
1100;particule;positive;0;0;0;0;0;0
1101;particulier;negative;0;1;0;0;1;0
1102;partisan;positive;0;0;0;0;0;0
1103;parvenir;negative;0;0;0;0;0;1
1104;pas le moindre;negative;0;0;0;0;0;0
1105;passager;positive;0;0;1;0;1;0
1106;passif;negative;0;1;1;0;0;0
1107;pastille;positive;0;0;0;0;0;0
1108;pâtée;negative;0;0;0;0;0;1
1109;paternel;positive;0;0;0;0;0;0
1110;patron|patronne;positive;0;0;0;0;0;0
1111;pause;negative;0;0;0;0;0;0
1112;payeur;positive;0;0;0;0;0;0
1113;paysan;negative;0;0;0;0;0;0
1114;pécheresse;negative;0;1;1;1;0;1
1115;peine;negative;0;0;1;0;0;0
1116;péjoratif;negative;0;1;1;1;0;1
1117;pendant ce temps;positive;0;0;0;0;0;0
1118;penderie;positive;0;0;0;0;0;0
1119;péniblement;negative;0;0;1;0;0;0
1120;penseur;positive;0;0;0;0;0;0
1121;pensif;positive;0;0;1;0;0;0
1122;père;positive;0;0;0;0;0;0
1123;père fouettard;negative;0;1;1;1;0;0
1124;perforateur|perforatrice;negative;0;1;0;1;0;0
1125;périlleux;negative;0;1;1;0;0;0
1126;périmer;negative;0;0;1;0;0;1
1127;permanent;positive;0;0;0;0;0;0
1128;permettre;positive;0;0;0;0;0;0
1129;permissif;positive;0;0;0;0;0;0
1130;pernicieux;negative;0;1;1;1;0;0
1131;perpétuel;positive;0;0;0;0;0;0
1132;persister;positive;0;0;0;0;0;0
1133;personne sonder;positive;0;0;0;0;0;0
1134;perspicace;positive;0;0;0;0;0;0
1135;persuasif;positive;0;0;0;0;0;0
1136;pertinent;positive;0;0;0;0;0;0
1137;pervers;negative;0;1;0;1;0;1
1138;peser;negative;0;0;1;0;0;0
1139;pet;negative;0;0;0;0;0;1
1140;pétillement;positive;1;0;0;0;0;0
1141;pétrifier;negative;0;1;0;0;1;0
1142;pétrin;negative;0;1;1;0;0;1
1143;peu commun;negative;0;0;0;0;0;0
1144;peu équitable;negative;0;0;1;1;0;0
1145;peu recommandable;negative;0;1;0;1;0;1
1146;peu scrupuleux;negative;0;0;0;1;0;1
1147;peu séduire;negative;0;0;1;0;0;1
1148;peureux;negative;0;1;1;1;0;1
1149;pharmacien;positive;0;0;0;0;0;0
1150;phénoménal;positive;0;0;0;0;1;0
1151;photo;positive;0;0;0;0;1;0
1152;photocopie;positive;0;0;0;0;0;0
1153;physicien;positive;0;0;0;0;0;0
1154;physique;positive;0;0;0;0;0;0
1155;pierreuse|pierreux;negative;0;1;0;0;0;0
1156;piéton;positive;0;0;0;0;0;0
1157;pieux;positive;0;0;1;0;0;1
1158;pigeonnier;positive;0;0;0;0;0;0
1159;pilleur;negative;0;1;1;1;0;0
1160;pinailleur;negative;0;0;0;1;0;1
1161;pionnier;positive;0;0;0;0;0;0
1162;pitoyable;negative;0;0;1;0;0;1
1163;placer en quarantaine;negative;0;1;0;0;0;1
1164;plaignant;negative;0;0;1;0;0;0
1165;plaisant;positive;0;0;0;0;1;0
1166;plein été;positive;1;0;0;0;0;0
1167;pliable;positive;0;0;0;0;0;0
1168;plonger;positive;0;1;0;0;1;0
1169;plongeur;positive;0;0;0;0;0;0
1170;pluriel;positive;0;0;0;0;0;0
1171;plus frais;positive;0;0;0;0;0;0
1172;plus grand;positive;0;0;0;0;0;0
1173;plus haut;positive;0;0;0;0;0;0
1174;plus poteler;negative;0;0;0;0;0;0
1175;plus sèche;positive;0;0;0;0;0;0
1176;pluvieux;negative;0;0;1;0;0;0
1177;poids lourd;positive;0;0;0;0;0;0
1178;poignard;negative;0;1;0;0;0;0
1179;poigne;negative;0;1;0;1;1;0
1180;poilu;negative;0;0;0;0;0;1
1181;pointe;positive;0;0;0;0;0;0
1182;pointilleux;negative;0;1;1;0;0;1
1183;polir;positive;0;0;0;0;0;0
1184;police;positive;0;1;0;0;0;0
1185;policier;positive;0;0;0;0;0;0
1186;polisson;negative;0;0;0;1;0;0
1187;politesse;positive;0;0;0;0;0;0
1188;pompeur;negative;0;0;0;0;0;1
1189;ponctuel;positive;0;0;0;0;1;0
1190;populeux;negative;0;0;0;0;0;0
1191;poreux;negative;0;0;0;0;0;1
1192;porter un coup sec à;negative;0;0;0;1;0;0
1193;porteur;positive;0;0;0;0;0;0
1194;position par défaut;negative;0;1;1;0;0;1
1195;poteler;negative;0;0;0;0;0;1
1196;potentiel;positive;0;0;0;0;1;0
1197;poudreuse;negative;0;0;0;0;0;0
1198;poursuivre en justice;negative;0;1;1;1;0;1
1199;pousser à;negative;0;1;0;1;0;0
1200;poussiéreux;negative;0;0;0;0;0;1
1201;pragmatique;positive;0;0;0;0;0;0
1202;praticien;positive;0;0;0;0;0;0
1203;pratique;positive;0;0;0;0;0;0
1204;précieux;positive;1;0;0;0;0;0
1205;précipiter;negative;0;1;0;0;1;0
1206;prédateur;negative;0;1;0;0;0;0
1207;préférentiel;positive;0;0;0;0;0;0
1208;préliminaire;positive;0;0;0;0;0;0
1209;premier;positive;1;0;0;0;0;0
1210;premier naître;positive;0;0;0;0;0;0
1211;preneur;positive;0;0;0;0;0;0
1212;préparer;positive;0;0;0;0;0;0
1213;préserver;positive;1;0;0;0;0;0
1214;président;positive;0;0;0;0;0;0
1215;présomptueux;negative;0;0;0;1;0;1
1216;prétentieux;negative;0;0;0;1;0;1
1217;prétention;negative;0;1;0;0;0;0
1218;prêteur;positive;0;0;0;0;0;0
1219;préventive;positive;0;0;0;0;0;0
1220;primaire;positive;0;0;0;0;0;0
1221;primitif;negative;0;0;0;0;0;0
1222;princier;positive;0;0;0;0;1;0
1223;printanier;positive;1;0;0;0;0;0
1224;prisonnier;negative;0;1;1;1;0;1
1225;prisonnier de guerre;negative;0;1;1;1;0;0
1226;prodigieux;positive;0;0;0;0;1;0
1227;productif;positive;1;0;0;0;0;0
1228;producteur;positive;0;0;0;0;0;0
1229;proéminence;positive;0;0;0;0;0;0
1230;proéminent;positive;0;0;0;0;0;0
